"budget","package.deaths","package.che.10","package.E","int_n_list","no_int_n_list"
55000000,4192.94902734833,0.142597447114936,0.141818955551867,"4, 5, 6, 10, 12, 13, 14, 15, 17, 18, 19, 20","1, 2, 3, 7, 8, 9, 11, 16"
55000000,4196.20746236936,0.089652842290656,0.25743920263073,"1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 17, 18, 19","2, 9, 14, 15, 16, 20"
55000000,4248.73148694739,0.0790069207038909,0.312961915788195,"3, 4, 5, 6, 7, 11, 12, 13, 14, 16, 18, 19, 20","1, 2, 8, 9, 10, 15, 17"
55000000,4273.35121618712,0.140629609423375,0.184076477317617,"5, 6, 7, 10, 11, 12, 13, 14, 17, 18, 19, 20","1, 2, 3, 4, 8, 9, 15, 16"
55000000,4276.41980843584,0.0889670216708269,0.307840767551654,"1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 17, 18, 19","2, 9, 10, 11, 16, 20"
55000000,4277.8370579897,0.143109297995321,0.134122245101994,"4, 5, 6, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 7, 8, 9, 15"
55000000,4279.063771069,0.142732347910503,0.111611424355175,"4, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20","1, 2, 3, 7, 9, 13, 15"
55000000,4292.743903493,0.0763062367364603,0.334418692885851,"3, 5, 6, 7, 8, 12, 13, 14, 18, 19, 20","1, 2, 4, 9, 10, 11, 15, 16, 17"
55000000,4361.30783907721,0.0894788725512123,0.300144057101781,"1, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 16, 17, 18, 19","2, 9, 10, 15, 20"
55000000,4371.3319563272,0.0765494052117554,0.331219188033781,"3, 5, 6, 7, 8, 11, 12, 13, 14, 18, 19, 20","1, 2, 4, 9, 10, 15, 16, 17"
55000000,4378.08688195769,0.142732368975602,0.107264544506998,"4, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20","1, 2, 3, 7, 9, 13"
55000000,4378.67430488299,0.140898312893564,0.175232391871637,"5, 6, 7, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 4, 8, 9, 15"
55000000,4427.17256323119,0.140677317498079,0.14673493675367,"5, 6, 8, 10, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 4, 7, 9, 11, 15"
55000000,4440.19619758401,0.0892111104080942,0.293577784727138,"3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 9, 10, 20"
55000000,4449.90420375075,0.142528877226841,0.0161759531513423,"4, 5, 6, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20","1, 2, 3, 7, 8, 13, 16"
55000000,4505.76061606538,0.140920485973374,0.1435354319016,"5, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 4, 7, 9, 15"
55000000,4550.74145064403,0.140317892125084,0.0572860999209856,"5, 6, 7, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20","1, 2, 3, 4, 8, 13, 16"
55000000,4555.22729244662,0.14279758069703,0.00733186770536276,"4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20","1, 2, 3, 7, 8, 13"
55000000,4567.90850834841,0.077001792365156,0.273418515905412,"3, 5, 6, 7, 10, 11, 12, 13, 14, 18, 19, 20","1, 2, 4, 8, 9, 15, 16, 17"
55000000,4598.01299591294,0.140473846814417,0.0512994655498377,"5, 6, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20","1, 2, 3, 4, 7, 8, 11, 16"
55000000,4605.99141376104,0.0209921117612681,0.279935732142401,"1, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 18, 19","2, 9, 11, 15, 16, 17, 20"
55000000,4682.90102655431,0.140985697694803,0.0436027550999646,"5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20","1, 2, 3, 4, 7, 8, 15"
55000000,4684.1277396336,0.140608747609985,0.0210919343531456,"5, 6, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20","1, 2, 3, 4, 7, 13, 15"
55000000,4694.31764607246,0.0891765540096027,0.265466251063084,"3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 17, 18, 19","1, 2, 9, 11, 15, 16, 20"
55000000,4783.60257748392,0.0212353013016617,0.272389347442155,"1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 18, 19","2, 9, 16, 17, 20"
55000000,4810.3376133456,0.0212608362965554,0.266744766848245,"1, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19","2, 9, 11, 17, 20"
55000000,4871.92880979534,0.0894197435499963,0.257919866362838,"3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19","1, 2, 9, 16, 20"
55000000,4878.22878760252,0.0896884259550867,0.253422660765034,"3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19","1, 2, 9, 15, 20"
55000000,4888.92566617979,0.0215040047718505,0.263545261996175,"1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19","2, 9, 17, 20"
55000000,4898.66384565702,0.0894452785448901,0.252275285768928,"3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 9, 11, 20"
55000000,4977.25189849121,0.0896884470201852,0.249075780916858,"3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 9, 20"
55000000,5055.36919809145,0.0897536376765147,0.153489983963399,"3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19","1, 2, 8, 15, 20"
55000000,5099.38161463706,0.0870529537090841,0.174946761061055,"3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19","1, 2, 4, 11, 15, 16, 20"
55000000,5154.39230898014,0.0897536587416132,0.149143104115222,"3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 8, 20"
55000000,5176.15553146666,0.0895071283512352,0.126290229591165,"3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19","1, 2, 7, 16, 20"
55000000,5202.89056732834,0.0895326633461289,0.120645648997256,"3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 7, 11, 20"
55000000,5222.63408402465,0.021082294006485,0.188954843810679,"1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 19","2, 11, 16, 17, 20"
55000000,5276.99277835995,0.0872961432494778,0.167400376360808,"3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19","1, 2, 4, 16, 20"
